id_account,account_created_date,visit_date
650848,2020-12-24,
640341,2020-12-24,
676421,2020-12-24,
676653,2020-12-24,
651862,2020-12-24,
677444,2020-12-24,
654665,2020-12-24,
655344,2020-12-24,
663397,2020-12-24,2021-01-07
645427,2020-12-24,
643844,2020-12-24,
636882,2020-12-24,
652041,2020-12-24,
638483,2020-12-24,
661797,2020-12-24,2021-01-13
657116,2020-12-24,
681300,2020-12-24,
667261,2020-12-24,2020-12-28
667261,2020-12-24,2020-12-29
667261,2020-12-24,2020-12-30
667261,2020-12-24,2020-12-31
667261,2020-12-24,2021-01-01
667261,2020-12-24,2021-01-02
667261,2020-12-24,2021-01-04
667261,2020-12-24,2021-01-10
667261,2020-12-24,2021-01-11
667261,2020-12-24,2021-01-15
667261,2020-12-24,2021-01-20
667261,2020-12-24,2021-01-22
637885,2020-12-24,
673310,2020-12-24,2020-12-28
670277,2020-12-24,2020-12-29
670277,2020-12-24,2020-12-31
670277,2020-12-24,2021-01-05
670277,2020-12-24,2021-01-12
670277,2020-12-24,2021-01-14
662069,2020-12-24,
644462,2020-12-24,
671117,2020-12-24,
669662,2020-12-24,
671395,2020-12-24,
675979,2020-12-24,
658167,2020-12-24,
644761,2020-12-24,
655109,2020-12-24,
673414,2020-12-24,2020-12-24
673414,2020-12-24,2020-12-26
673414,2020-12-24,2020-12-30
673414,2020-12-24,2021-01-01
673414,2020-12-24,2021-01-03
673414,2020-12-24,2021-01-04
673414,2020-12-24,2021-01-05
673414,2020-12-24,2021-01-06
663666,2020-12-24,
669284,2020-12-24,
671201,2020-12-24,2020-12-25
671201,2020-12-24,2021-01-04
646752,2020-12-24,
661789,2020-12-24,
655103,2020-12-24,
673894,2020-12-24,2020-12-24
640663,2020-12-24,
655441,2020-12-24,
642920,2020-12-24,
662585,2020-12-24,2021-01-09
662585,2020-12-24,2021-01-12
647322,2020-12-24,
651507,2020-12-24,
647889,2020-12-24,
641588,2020-12-24,
666461,2020-12-24,
681135,2020-12-24,
665568,2020-12-24,2021-01-04
665568,2020-12-24,2021-01-16
665281,2020-12-24,
652269,2020-12-24,
667995,2020-12-24,2020-12-27
667995,2020-12-24,2020-12-28
667995,2020-12-24,2021-01-09
657692,2020-12-24,
648924,2020-12-24,
659169,2020-12-24,
639247,2020-12-24,
649605,2020-12-24,
655960,2020-12-24,
669316,2020-12-24,
664564,2020-12-24,
665698,2020-12-24,
681146,2020-12-24,
648529,2020-12-24,
655210,2020-12-24,
679700,2020-12-24,
641986,2020-12-24,
636188,2020-12-24,
642736,2020-12-24,
671768,2020-12-24,
680786,2020-12-24,2020-12-24
680786,2020-12-24,2020-12-25
641981,2020-12-24,
650115,2020-12-24,
656887,2020-12-24,
659771,2020-12-24,
637527,2020-12-24,
662609,2020-12-24,
678629,2020-12-24,
645095,2020-12-24,
644088,2020-12-24,
641528,2020-12-24,
661185,2020-12-24,
677382,2020-12-24,2020-12-27
677382,2020-12-24,2020-12-28
668751,2020-12-24,
642420,2020-12-24,
677324,2020-12-24,
662134,2020-12-24,
672967,2020-12-24,2020-12-25
672967,2020-12-24,2020-12-30
672967,2020-12-24,2021-01-01
664989,2020-12-24,
673946,2020-12-24,
668508,2020-12-24,
663758,2020-12-24,
661838,2020-12-24,
675371,2020-12-24,
637772,2020-12-24,
640216,2020-12-24,
649690,2020-12-24,
659146,2020-12-24,
664702,2020-12-24,
681079,2020-12-24,
649477,2020-12-24,
643053,2020-12-24,
671767,2020-12-24,
641881,2020-12-24,
669991,2020-12-24,2020-12-24
669991,2020-12-24,2020-12-25
669991,2020-12-24,2020-12-29
669991,2020-12-24,2020-12-31
669991,2020-12-24,2021-01-01
669991,2020-12-24,2021-01-02
669991,2020-12-24,2021-01-03
669991,2020-12-24,2021-01-04
669991,2020-12-24,2021-01-05
669991,2020-12-24,2021-01-06
669991,2020-12-24,2021-01-09
669991,2020-12-24,2021-01-11
669991,2020-12-24,2021-01-12
669991,2020-12-24,2021-01-14
668330,2020-12-24,2020-12-27
673555,2020-12-24,2020-12-26
643323,2020-12-24,
667241,2020-12-24,2020-12-29
667241,2020-12-24,2020-12-31
643295,2020-12-24,
676637,2020-12-24,
643841,2020-12-24,
674892,2020-12-24,2020-12-24
674892,2020-12-24,2020-12-30
674892,2020-12-24,2020-12-31
652937,2020-12-24,
665162,2020-12-24,
651650,2020-12-24,
680765,2020-12-24,
657562,2020-12-24,
643689,2020-12-24,
652696,2020-12-24,
640478,2020-12-24,
676941,2020-12-24,
643905,2020-12-24,
642071,2020-12-24,
637321,2020-12-24,
663629,2020-12-24,
679602,2020-12-24,
681297,2020-12-24,
678194,2020-12-24,
652450,2020-12-24,
672729,2020-12-24,
652393,2020-12-24,
652756,2020-12-24,
680354,2020-12-24,2020-12-25
636852,2020-12-24,
648860,2020-12-24,
658753,2020-12-24,
659367,2020-12-24,
642985,2020-12-24,
637075,2020-12-24,
661783,2020-12-24,
675989,2020-12-24,
669913,2020-12-24,
637722,2020-12-24,
659880,2020-12-24,
674591,2020-12-24,2020-12-24
674591,2020-12-24,2020-12-25
674591,2020-12-24,2020-12-26
674591,2020-12-24,2020-12-27
674591,2020-12-24,2020-12-28
674591,2020-12-24,2020-12-30
674591,2020-12-24,2021-01-01
674591,2020-12-24,2021-01-04
646930,2020-12-24,
638408,2020-12-24,
648732,2020-12-24,
660803,2020-12-24,
675399,2020-12-24,
667568,2020-12-24,
658006,2020-12-24,
646472,2020-12-24,
664149,2020-12-24,
672079,2020-12-24,
663152,2020-12-24,
653779,2020-12-24,
645452,2020-12-24,
666114,2020-12-25,
679811,2020-12-25,2020-12-25
679811,2020-12-25,2020-12-27
681383,2020-12-25,
676168,2020-12-25,
678868,2020-12-25,
662612,2020-12-25,2021-01-10
662612,2020-12-25,2021-01-12
662612,2020-12-25,2021-01-13
662612,2020-12-25,2021-01-15
662612,2020-12-25,2021-01-20
662612,2020-12-25,2021-01-21
662612,2020-12-25,2021-01-22
662612,2020-12-25,2021-01-23
677601,2020-12-25,
662735,2020-12-25,
671839,2020-12-25,
641355,2020-12-25,
646050,2020-12-25,
662232,2020-12-25,
655318,2020-12-25,
678058,2020-12-25,
650779,2020-12-25,
675129,2020-12-25,
643104,2020-12-25,
636613,2020-12-25,
648097,2020-12-25,
651896,2020-12-25,
652531,2020-12-25,
677936,2020-12-25,
649484,2020-12-25,
648620,2020-12-25,
654069,2020-12-25,
675690,2020-12-25,
645195,2020-12-25,
641901,2020-12-25,
667593,2020-12-25,
642551,2020-12-25,
679206,2020-12-25,
657952,2020-12-25,
672747,2020-12-25,2020-12-27
672747,2020-12-25,2021-01-03
659481,2020-12-25,
647641,2020-12-25,
670897,2020-12-25,2020-12-28
670897,2020-12-25,2021-01-01
652230,2020-12-25,
667571,2020-12-25,2020-12-29
678304,2020-12-25,2020-12-25
651055,2020-12-25,
651038,2020-12-25,
676977,2020-12-25,2020-12-25
676977,2020-12-25,2020-12-29
655984,2020-12-25,
647477,2020-12-25,
667470,2020-12-25,
680804,2020-12-25,
647280,2020-12-25,
655437,2020-12-25,
673140,2020-12-25,
653313,2020-12-25,
673745,2020-12-25,
672097,2020-12-25,2020-12-27
672097,2020-12-25,2020-12-31
672097,2020-12-25,2021-01-03
642981,2020-12-25,
663433,2020-12-25,
676163,2020-12-25,
644181,2020-12-25,
663679,2020-12-25,
657749,2020-12-25,
659324,2020-12-25,2021-01-19
659324,2020-12-25,2021-01-22
659324,2020-12-25,2021-01-23
638390,2020-12-25,
645773,2020-12-25,
655651,2020-12-25,
638150,2020-12-25,
646233,2020-12-25,
652541,2020-12-25,
653140,2020-12-25,
672789,2020-12-25,2020-12-25
672789,2020-12-25,2020-12-26
672789,2020-12-25,2021-01-01
640499,2020-12-25,
659920,2020-12-25,
638830,2020-12-25,
641231,2020-12-25,
639090,2020-12-25,
637998,2020-12-25,
669579,2020-12-25,
677508,2020-12-25,
659908,2020-12-25,
654721,2020-12-25,
667676,2020-12-25,2020-12-29
667676,2020-12-25,2021-01-04
667676,2020-12-25,2021-01-06
667676,2020-12-25,2021-01-07
667676,2020-12-25,2021-01-13
667676,2020-12-25,2021-01-15
667676,2020-12-25,2021-01-16
667676,2020-12-25,2021-01-17
667676,2020-12-25,2021-01-18
667676,2020-12-25,2021-01-19
667676,2020-12-25,2021-01-20
667676,2020-12-25,2021-01-23
639801,2020-12-25,
638360,2020-12-25,
649098,2020-12-25,
647812,2020-12-25,
670881,2020-12-25,
666625,2020-12-25,
674433,2020-12-25,2020-12-26
674433,2020-12-25,2020-12-27
674433,2020-12-25,2020-12-28
674433,2020-12-25,2020-12-29
674433,2020-12-25,2020-12-30
674433,2020-12-25,2020-12-31
674433,2020-12-25,2021-01-01
674433,2020-12-25,2021-01-02
674433,2020-12-25,2021-01-04
674433,2020-12-25,2021-01-08
674433,2020-12-25,2021-01-09
674433,2020-12-25,2021-01-10
674433,2020-12-25,2021-01-11
648140,2020-12-25,
656083,2020-12-25,
661212,2020-12-25,2021-01-14
670437,2020-12-25,2020-12-26
670437,2020-12-25,2021-01-21
676172,2020-12-25,
653362,2020-12-25,
651938,2020-12-25,
671106,2020-12-25,2020-12-29
671106,2020-12-25,2021-01-17
670483,2020-12-25,
671891,2020-12-25,
661406,2020-12-25,
643253,2020-12-25,
646956,2020-12-25,
647304,2020-12-25,
637547,2020-12-25,
662942,2020-12-25,
649054,2020-12-25,
639769,2020-12-25,
636427,2020-12-25,
646584,2020-12-25,
642280,2020-12-25,
659051,2020-12-25,
643015,2020-12-25,
665301,2020-12-25,2021-01-07
667956,2020-12-25,2020-12-28
667956,2020-12-25,2021-01-01
667956,2020-12-25,2021-01-05
667956,2020-12-25,2021-01-12
667956,2020-12-25,2021-01-17
644731,2020-12-25,
681648,2020-12-25,
668829,2020-12-25,
661503,2020-12-25,
650182,2020-12-25,
642324,2020-12-25,
647362,2020-12-25,
656732,2020-12-25,
676848,2020-12-25,2021-01-03
659912,2020-12-25,2021-01-20
640969,2020-12-25,
666135,2020-12-25,2021-01-01
666135,2020-12-25,2021-01-02
666135,2020-12-25,2021-01-03
666135,2020-12-25,2021-01-05
666135,2020-12-25,2021-01-06
666135,2020-12-25,2021-01-09
666135,2020-12-25,2021-01-10
666135,2020-12-25,2021-01-11
666135,2020-12-25,2021-01-14
666135,2020-12-25,2021-01-15
666135,2020-12-25,2021-01-16
666135,2020-12-25,2021-01-19
666135,2020-12-25,2021-01-23
663998,2020-12-25,
645497,2020-12-25,
642410,2020-12-25,
660212,2020-12-25,
639940,2020-12-25,
645901,2020-12-25,
661843,2020-12-25,
650233,2020-12-25,
636577,2020-12-25,
654531,2020-12-25,
641678,2020-12-25,
637523,2020-12-25,
658149,2020-12-25,
667905,2020-12-25,
681748,2020-12-25,
661013,2020-12-25,
676672,2020-12-25,
670430,2020-12-25,
642746,2020-12-25,
663866,2020-12-25,
652394,2020-12-25,
664565,2020-12-25,
672606,2020-12-25,
672768,2020-12-25,2020-12-25
672768,2020-12-25,2020-12-26
680544,2020-12-25,
652086,2020-12-25,
667505,2020-12-25,
645591,2020-12-25,
673270,2020-12-25,2020-12-25
673270,2020-12-25,2020-12-28
673270,2020-12-25,2021-01-13
665715,2020-12-25,
655302,2020-12-25,
666257,2020-12-25,
657110,2020-12-25,
649177,2020-12-25,
657653,2020-12-25,
669543,2020-12-25,
651303,2020-12-25,
679592,2020-12-25,
679542,2020-12-25,
641185,2020-12-25,
642658,2020-12-25,
656485,2020-12-25,
659135,2020-12-25,
637369,2020-12-25,
651858,2020-12-25,
677837,2020-12-25,2020-12-25
677837,2020-12-25,2021-01-04
662837,2020-12-25,2021-01-14
662837,2020-12-25,2021-01-20
652823,2020-12-25,
641624,2020-12-25,
650865,2020-12-25,
640708,2020-12-25,
667428,2020-12-25,
676496,2020-12-25,
636309,2020-12-25,
671904,2020-12-25,2020-12-26
671904,2020-12-25,2020-12-27
671904,2020-12-25,2020-12-28
671904,2020-12-25,2021-01-09
671904,2020-12-25,2021-01-11
671904,2020-12-25,2021-01-13
646426,2020-12-25,
646631,2020-12-25,
662093,2020-12-25,2021-01-13
679568,2020-12-25,
675415,2020-12-25,
680515,2020-12-25,2020-12-26
661502,2020-12-25,
676789,2020-12-25,
676524,2020-12-25,
652235,2020-12-25,
645941,2020-12-25,
680058,2020-12-25,2020-12-27
655076,2020-12-25,
640213,2020-12-25,
653202,2020-12-25,
658925,2020-12-25,
638454,2020-12-25,
653499,2020-12-25,
676445,2020-12-25,
658219,2020-12-25,
670273,2020-12-25,
662153,2020-12-25,2021-01-16
662153,2020-12-25,2021-01-22
667758,2020-12-25,2020-12-29
659478,2020-12-25,
679026,2020-12-25,2020-12-25
679026,2020-12-25,2020-12-26
679026,2020-12-25,2020-12-28
641987,2020-12-25,
670051,2020-12-25,2020-12-25
670051,2020-12-25,2020-12-26
670051,2020-12-25,2020-12-27
670051,2020-12-25,2020-12-28
670051,2020-12-25,2020-12-29
670051,2020-12-25,2020-12-30
670051,2020-12-25,2020-12-31
670051,2020-12-25,2021-01-01
670051,2020-12-25,2021-01-02
670051,2020-12-25,2021-01-09
670051,2020-12-25,2021-01-12
670051,2020-12-25,2021-01-13
670051,2020-12-25,2021-01-16
670051,2020-12-25,2021-01-19
670051,2020-12-25,2021-01-20
670051,2020-12-25,2021-01-21
681666,2020-12-25,
653941,2020-12-25,
639616,2020-12-25,
665902,2020-12-25,
665729,2020-12-25,
668016,2020-12-25,
657046,2020-12-25,
645435,2020-12-25,
642066,2020-12-25,
637379,2020-12-26,
642062,2020-12-26,
673293,2020-12-26,
637993,2020-12-26,
670067,2020-12-26,2020-12-26
670067,2020-12-26,2020-12-31
670067,2020-12-26,2021-01-01
670067,2020-12-26,2021-01-22
657953,2020-12-26,2021-01-23
649368,2020-12-26,
666218,2020-12-26,
644425,2020-12-26,
656823,2020-12-26,
677643,2020-12-26,2020-12-26
677643,2020-12-26,2020-12-29
677643,2020-12-26,2021-01-04
668434,2020-12-26,
645053,2020-12-26,
668685,2020-12-26,
665802,2020-12-26,
672542,2020-12-26,2020-12-27
672542,2020-12-26,2020-12-28
672542,2020-12-26,2020-12-29
672542,2020-12-26,2021-01-01
672542,2020-12-26,2021-01-03
672253,2020-12-26,2020-12-30
672253,2020-12-26,2021-01-01
671338,2020-12-26,
648884,2020-12-26,
645376,2020-12-26,
680468,2020-12-26,2020-12-28
680468,2020-12-26,2020-12-29
678314,2020-12-26,
655121,2020-12-26,
648144,2020-12-26,
670052,2020-12-26,2020-12-27
670052,2020-12-26,2021-01-02
670052,2020-12-26,2021-01-04
670052,2020-12-26,2021-01-08
670052,2020-12-26,2021-01-18
651010,2020-12-26,
640192,2020-12-26,
677770,2020-12-26,2020-12-27
677770,2020-12-26,2020-12-28
653817,2020-12-26,
664315,2020-12-26,
652907,2020-12-26,
666760,2020-12-26,
677325,2020-12-26,
678120,2020-12-26,
670744,2020-12-26,
654620,2020-12-26,
638570,2020-12-26,
675710,2020-12-26,
656757,2020-12-26,
644852,2020-12-26,
659950,2020-12-26,
678283,2020-12-26,2020-12-26
678283,2020-12-26,2020-12-28
678283,2020-12-26,2020-12-29
678283,2020-12-26,2021-01-04
652546,2020-12-26,
649970,2020-12-26,
675908,2020-12-26,2020-12-27
675908,2020-12-26,2021-01-01
675908,2020-12-26,2021-01-03
675908,2020-12-26,2021-01-04
645031,2020-12-26,
654992,2020-12-26,
647955,2020-12-26,
653645,2020-12-26,
662198,2020-12-26,
649307,2020-12-26,
681377,2020-12-26,
660011,2020-12-26,2021-01-20
649611,2020-12-26,
654349,2020-12-26,
676950,2020-12-26,2020-12-27
676950,2020-12-26,2020-12-30
658849,2020-12-26,
638728,2020-12-26,
664368,2020-12-26,
644282,2020-12-26,
666009,2020-12-26,
678034,2020-12-26,
679536,2020-12-26,
645517,2020-12-26,
675954,2020-12-26,
665181,2020-12-26,2021-01-05
665181,2020-12-26,2021-01-06
665181,2020-12-26,2021-01-08
665181,2020-12-26,2021-01-18
662052,2020-12-26,
664345,2020-12-26,
667869,2020-12-26,2020-12-29
667869,2020-12-26,2021-01-06
667869,2020-12-26,2021-01-07
667869,2020-12-26,2021-01-09
667869,2020-12-26,2021-01-12
667869,2020-12-26,2021-01-17
641855,2020-12-26,
674277,2020-12-26,2020-12-26
674277,2020-12-26,2020-12-27
674277,2020-12-26,2021-01-03
674277,2020-12-26,2021-01-04
674277,2020-12-26,2021-01-08
666179,2020-12-26,
665148,2020-12-26,2021-01-09
665148,2020-12-26,2021-01-16
665148,2020-12-26,2021-01-19
642297,2020-12-26,
647934,2020-12-26,
649661,2020-12-26,
654806,2020-12-26,
657876,2020-12-26,2021-01-23
666996,2020-12-26,
643191,2020-12-26,
661000,2020-12-26,
644030,2020-12-26,
639787,2020-12-26,
679507,2020-12-26,
659021,2020-12-26,
645098,2020-12-26,
642134,2020-12-26,
678089,2020-12-26,2020-12-29
678089,2020-12-26,2020-12-30
678089,2020-12-26,2021-01-01
661991,2020-12-26,
665376,2020-12-26,
660774,2020-12-26,
652971,2020-12-26,
663254,2020-12-26,
649629,2020-12-26,
658434,2020-12-26,
663015,2020-12-26,
657372,2020-12-26,
643448,2020-12-26,
636878,2020-12-26,
652925,2020-12-26,
659490,2020-12-26,
666530,2020-12-26,
680206,2020-12-26,2020-12-26
680206,2020-12-26,2020-12-30
653584,2020-12-26,
653546,2020-12-26,
660887,2020-12-26,
675416,2020-12-26,
672811,2020-12-26,2020-12-29
672811,2020-12-26,2021-01-05
661715,2020-12-26,
643970,2020-12-26,
636694,2020-12-26,
678972,2020-12-26,2020-12-27
678972,2020-12-26,2020-12-28
648890,2020-12-26,
668421,2020-12-26,
660563,2020-12-26,
651873,2020-12-26,
672103,2020-12-26,
671882,2020-12-26,
681327,2020-12-26,
660567,2020-12-26,2021-01-16
660567,2020-12-26,2021-01-17
660567,2020-12-26,2021-01-18
660567,2020-12-26,2021-01-19
660567,2020-12-26,2021-01-21
660567,2020-12-26,2021-01-22
660567,2020-12-26,2021-01-24
671112,2020-12-26,
666604,2020-12-26,2021-01-03
666604,2020-12-26,2021-01-08
666604,2020-12-26,2021-01-10
666604,2020-12-26,2021-01-15
638265,2020-12-26,
656320,2020-12-26,
637638,2020-12-26,
639762,2020-12-26,
654148,2020-12-26,
637226,2020-12-26,
673642,2020-12-26,
645818,2020-12-26,
669513,2020-12-26,
644260,2020-12-26,
648244,2020-12-26,
681235,2020-12-26,
677921,2020-12-26,
661011,2020-12-26,
667944,2020-12-26,
656704,2020-12-26,
639347,2020-12-26,
646305,2020-12-26,
655007,2020-12-26,
664402,2020-12-26,2021-01-07
664402,2020-12-26,2021-01-08
664402,2020-12-26,2021-01-09
664402,2020-12-26,2021-01-10
664402,2020-12-26,2021-01-11
664402,2020-12-26,2021-01-12
664402,2020-12-26,2021-01-15
669683,2020-12-26,
645007,2020-12-26,
643649,2020-12-26,
659374,2020-12-26,
656491,2020-12-26,
651209,2020-12-26,
665432,2020-12-26,
660743,2020-12-26,
661110,2020-12-26,
649712,2020-12-26,
660163,2020-12-26,
661959,2020-12-26,
679281,2020-12-26,
640251,2020-12-26,
669827,2020-12-26,
648606,2020-12-26,
650006,2020-12-26,
649832,2020-12-26,
637600,2020-12-26,
657119,2020-12-26,
679614,2020-12-26,
641710,2020-12-26,
656709,2020-12-26,
660917,2020-12-26,2021-01-15
660917,2020-12-26,2021-01-16
660917,2020-12-26,2021-01-17
660917,2020-12-26,2021-01-20
660917,2020-12-26,2021-01-21
660917,2020-12-26,2021-01-22
660917,2020-12-26,2021-01-24
660901,2020-12-26,
662764,2020-12-26,
643709,2020-12-26,
661114,2020-12-26,
674358,2020-12-26,
636831,2020-12-26,
664797,2020-12-26,
654414,2020-12-26,
665456,2020-12-26,
654499,2020-12-26,
663884,2020-12-26,2021-01-10
663884,2020-12-26,2021-01-16
653516,2020-12-26,
637297,2020-12-26,
664359,2020-12-26,
644327,2020-12-26,
669173,2020-12-26,
655148,2020-12-26,
639558,2020-12-26,
657002,2020-12-26,
648980,2020-12-26,
651542,2020-12-26,
641728,2020-12-26,
674965,2020-12-26,
678729,2020-12-26,2021-01-03
665887,2020-12-26,
669344,2020-12-26,2021-01-03
656849,2020-12-26,
667339,2020-12-26,2021-01-12
667339,2020-12-26,2021-01-15
639037,2020-12-26,
676743,2020-12-26,
680006,2020-12-26,
639194,2020-12-26,
649337,2020-12-26,
671433,2020-12-26,
643804,2020-12-26,
672051,2020-12-26,2020-12-29
672051,2020-12-26,2020-12-30
672051,2020-12-26,2020-12-31
671333,2020-12-26,
671091,2020-12-26,2020-12-30
671091,2020-12-26,2021-01-01
671091,2020-12-26,2021-01-04
671091,2020-12-26,2021-01-11
671091,2020-12-26,2021-01-12
644969,2020-12-26,
662574,2020-12-26,
673512,2020-12-26,2021-01-13
664727,2020-12-26,
651663,2020-12-26,
668644,2020-12-26,2021-01-01
668644,2020-12-26,2021-01-04
668644,2020-12-26,2021-01-08
668644,2020-12-26,2021-01-12
668644,2020-12-26,2021-01-15
668644,2020-12-26,2021-01-24
651944,2020-12-26,
644729,2020-12-26,
640906,2020-12-26,
667921,2020-12-26,
659662,2020-12-26,
659024,2020-12-26,2021-01-21
669435,2020-12-26,2020-12-26
669435,2020-12-26,2020-12-27
669435,2020-12-26,2020-12-28
669435,2020-12-26,2020-12-31
669435,2020-12-26,2021-01-02
669435,2020-12-26,2021-01-05
669435,2020-12-26,2021-01-06
669435,2020-12-26,2021-01-07
641160,2020-12-26,
668778,2020-12-26,
657962,2020-12-26,
675786,2020-12-26,2020-12-26
675786,2020-12-26,2020-12-27
675786,2020-12-26,2020-12-28
675786,2020-12-26,2020-12-29
675786,2020-12-26,2020-12-30
675786,2020-12-26,2020-12-31
675786,2020-12-26,2021-01-06
675786,2020-12-26,2021-01-08
678750,2020-12-26,2020-12-27
678750,2020-12-26,2020-12-28
666066,2020-12-26,2021-01-02
666066,2020-12-26,2021-01-03
666066,2020-12-26,2021-01-04
666066,2020-12-26,2021-01-05
666066,2020-12-26,2021-01-07
666066,2020-12-26,2021-01-08
666066,2020-12-26,2021-01-09
666066,2020-12-26,2021-01-10
666066,2020-12-26,2021-01-11
666066,2020-12-26,2021-01-12
666066,2020-12-26,2021-01-13
666066,2020-12-26,2021-01-16
666066,2020-12-26,2021-01-17
666066,2020-12-26,2021-01-18
666066,2020-12-26,2021-01-19
666066,2020-12-26,2021-01-20
666066,2020-12-26,2021-01-21
663893,2020-12-26,
646837,2020-12-26,
647927,2020-12-26,
665842,2020-12-26,2021-01-09
665842,2020-12-26,2021-01-18
665842,2020-12-26,2021-01-19
669968,2020-12-26,
680272,2020-12-26,2020-12-28
645510,2020-12-26,
663034,2020-12-26,
652258,2020-12-26,
669954,2020-12-27,2020-12-28
669954,2020-12-27,2020-12-29
669954,2020-12-27,2020-12-31
669954,2020-12-27,2021-01-01
669954,2020-12-27,2021-01-02
669954,2020-12-27,2021-01-03
669954,2020-12-27,2021-01-04
669954,2020-12-27,2021-01-05
669954,2020-12-27,2021-01-08
669954,2020-12-27,2021-01-09
669954,2020-12-27,2021-01-10
669954,2020-12-27,2021-01-11
669954,2020-12-27,2021-01-12
669954,2020-12-27,2021-01-15
669954,2020-12-27,2021-01-16
669954,2020-12-27,2021-01-17
669954,2020-12-27,2021-01-23
665009,2020-12-27,
651345,2020-12-27,
668877,2020-12-27,2020-12-27
668877,2020-12-27,2020-12-29
668877,2020-12-27,2021-01-06
655469,2020-12-27,
672977,2020-12-27,2020-12-28
672977,2020-12-27,2020-12-31
670548,2020-12-27,
653237,2020-12-27,
666823,2020-12-27,
673157,2020-12-27,2021-01-08
665398,2020-12-27,
643605,2020-12-27,
676984,2020-12-27,
644023,2020-12-27,
649031,2020-12-27,
658040,2020-12-27,
677887,2020-12-27,
636977,2020-12-27,
658554,2020-12-27,
640714,2020-12-27,
665523,2020-12-27,
648165,2020-12-27,
638493,2020-12-27,
666674,2020-12-27,
637440,2020-12-27,
638396,2020-12-27,
673696,2020-12-27,
652136,2020-12-27,
655581,2020-12-27,
659338,2020-12-27,
640641,2020-12-27,
666236,2020-12-27,2021-01-03
666236,2020-12-27,2021-01-04
666236,2020-12-27,2021-01-05
666236,2020-12-27,2021-01-06
666236,2020-12-27,2021-01-07
666236,2020-12-27,2021-01-08
666236,2020-12-27,2021-01-10
666236,2020-12-27,2021-01-11
666236,2020-12-27,2021-01-12
666236,2020-12-27,2021-01-18
666236,2020-12-27,2021-01-19
666236,2020-12-27,2021-01-21
666236,2020-12-27,2021-01-25
639888,2020-12-27,
638177,2020-12-27,
651141,2020-12-27,
674916,2020-12-27,
661146,2020-12-27,
647207,2020-12-27,
680223,2020-12-27,2021-01-01
674332,2020-12-27,
656838,2020-12-27,
649539,2020-12-27,
679997,2020-12-27,2020-12-27
679997,2020-12-27,2020-12-28
679997,2020-12-27,2020-12-31
645845,2020-12-27,
662932,2020-12-27,2021-01-21
655833,2020-12-27,
638535,2020-12-27,
643917,2020-12-27,
663496,2020-12-27,2021-01-10
663496,2020-12-27,2021-01-13
663496,2020-12-27,2021-01-14
676013,2020-12-27,
649381,2020-12-27,
645924,2020-12-27,
679751,2020-12-27,
667794,2020-12-27,
674084,2020-12-27,
650231,2020-12-27,
655922,2020-12-27,
674495,2020-12-27,
669038,2020-12-27,
673921,2020-12-27,
673062,2020-12-27,
675283,2020-12-27,
646387,2020-12-27,
681132,2020-12-27,
664380,2020-12-27,
643785,2020-12-27,
657393,2020-12-27,
658887,2020-12-27,
666495,2020-12-27,
653123,2020-12-27,
652261,2020-12-27,
649961,2020-12-27,
661217,2020-12-27,
653629,2020-12-27,
652067,2020-12-27,
637758,2020-12-27,
668932,2020-12-27,2020-12-30
668932,2020-12-27,2021-01-07
643584,2020-12-27,
680283,2020-12-27,2020-12-29
680283,2020-12-27,2020-12-30
680283,2020-12-27,2020-12-31
638407,2020-12-27,
672423,2020-12-27,
677238,2020-12-27,2020-12-27
677238,2020-12-27,2020-12-28
677238,2020-12-27,2021-01-01
662888,2020-12-27,2021-01-10
672255,2020-12-27,2021-01-01
657601,2020-12-27,
644297,2020-12-27,
653500,2020-12-27,
640671,2020-12-27,
672980,2020-12-27,2020-12-28
672980,2020-12-27,2020-12-29
672980,2020-12-27,2020-12-31
672980,2020-12-27,2021-01-01
672980,2020-12-27,2021-01-02
672980,2020-12-27,2021-01-03
672980,2020-12-27,2021-01-04
672980,2020-12-27,2021-01-07
672980,2020-12-27,2021-01-08
672980,2020-12-27,2021-01-11
668066,2020-12-27,
662309,2020-12-27,2021-01-24
649309,2020-12-27,
669335,2020-12-27,
654749,2020-12-27,
680237,2020-12-27,2020-12-27
681812,2020-12-27,
638185,2020-12-27,
658720,2020-12-27,
644101,2020-12-27,
657345,2020-12-27,
638498,2020-12-27,
674411,2020-12-27,
680299,2020-12-27,2020-12-27
653428,2020-12-27,
677281,2020-12-27,2021-01-01
653862,2020-12-27,
677491,2020-12-27,2020-12-27
638176,2020-12-27,
677486,2020-12-27,2020-12-27
677486,2020-12-27,2020-12-28
677486,2020-12-27,2020-12-29
677486,2020-12-27,2020-12-30
677486,2020-12-27,2020-12-31
677486,2020-12-27,2021-01-01
677486,2020-12-27,2021-01-02
677486,2020-12-27,2021-01-03
677486,2020-12-27,2021-01-04
677486,2020-12-27,2021-01-05
677486,2020-12-27,2021-01-07
677486,2020-12-27,2021-01-08
659644,2020-12-27,
666906,2020-12-27,2021-01-02
646507,2020-12-27,
647588,2020-12-27,
648107,2020-12-27,
651204,2020-12-27,
645016,2020-12-27,
647702,2020-12-27,
654406,2020-12-27,
648634,2020-12-27,
661309,2020-12-27,
672348,2020-12-27,
657544,2020-12-27,
671007,2020-12-27,
658428,2020-12-27,
669254,2020-12-27,2020-12-27
664435,2020-12-27,
657841,2020-12-27,
